car_year,car_brand,car_model,mileage,has_original_invoice,state_of_origin,simulated_loan_amount
2013,,Focus,,Si,EDOMEX,65800.0
2016,,Sonic,,Si,CDMX,82600.0
2020,,Edge,,Si,CDMX,308700.0
2013,,Corolla,,No,CDMX,80500.0
2018,,Aveo,,Si,CDMX,97440.0
2015,,Logan,,No,CDMX,61600.0
2018,,Toledo,,No,Hidalgo,117600.0
2016,,Sentra,,Si,Querétaro,103600.0
2013,,A4,,Si,CDMX,122500.0
2020,,Kwid,,No,CDMX,85400.0
2012,,Escape,,Si,CDMX,88200.0
2014,,Traverse,,Si,EDOMEX,143500.0
2015,,Clase GLK,,Si,CDMX,188300.0
2014,,Tiida,,Si,CDMX,58030.0
2017,,Vento,,Si,CDMX,90300.0
2015,,Tiida,,Si,CDMX,63490.0
2018,,Duster,,Si,CDMX,107100.0
2016,,Jetta Nuevo,,Si,,112000.0
2019,,Clase GLE,,Si,CDMX,350000.0
2020,,Aveo,,Si,CDMX,117110.0
2014,,Suburban,,No,CDMX,205800.0
2017,,Ibiza,,Si,CDMX,118300.0
2012,,Aveo,,Si,EDOMEX,47740.0
2023,,Logan,,Si,CDMX,144900.0
2017,,Toledo,,Si,CDMX,109200.0
2023,,GT,,Si,CDMX,200900.0
2018,,Versa,,Si,CDMX,98700.0
2020,,FORTE,,Si,CDMX,148400.0
2023,,Yaris,,Si,,157500.0
2017,,Stepway,,Si,EDOMEX,89600.0
2019,,March,,No,CDMX,99400.0
2016,,Avanza,,Si,EDOMEX,102900.0
2015,,Golf,,Si,CDMX,133600.0
2017,,301,,Si,CDMX,80500.0
2020,,Beat,,No,EDOMEX,97600.0
2015,,Sonic,,Si,EDOMEX,84000.0
2013,,Mazda 6,,Si,EDOMEX,87500.0
2019,,City,,Si,CDMX,141600.0
2019,,Spark,,Si,CDMX,121170.0
2021,,Envision,,Si,CDMX,350000.0
2021,,1000,,Si,Coahuila,119000.0
2013,,Scala,,Si,CDMX,47600.0
2018,,Koleos,,Si,,173600.0
2018,,AUDI A5 SPORT BACK,,Si,CDMX,280770.0
2014,,Jetta Nuevo,,Si,Morelos,81900.0
2016,,Figo,,Si,EDOMEX,72800.0
2015,,Mazda 3,,Si,,123200.0
2014,,Camry,,No,Puebla,115500.0
2019,,Aveo,,No,CDMX,100940.0
2023,,Ertiga,,Si,CDMX,184100.0
2013,,Gol,,Si,EDOMEX,51800.0
2017,,Attitude,,Si,CDMX,74200.0
2019,,BRV,,Si,Querétaro,161700.0
2020,,Virtus,,Si,CDMX,130900.0
2013,,Jetta Nuevo,,Si,CDMX,91700.0
2016,,Sonic,,Si,Querétaro,82600.0
2020,,Gol,,Si,CDMX,109200.0
2015,,Sentra,,Si,,93100.0
2018,,Captur,,Si,EDOMEX,142380.0
2012,,Fluence,,Si,CDMX,55580.0
2014,,Jetta Nuevo,,Si,,94500.0
2023,,MG5,,Si,EDOMEX,149800.0
2016,,Uno,,Si,EDOMEX,73500.0
2013,,Spark,,Si,CDMX,48790.0
2022,,Tornado,,Si,CDMX,128800.0
2016,,Ibiza,,Si,CDMX,93800.0
2022,,ACCENT,,Si,EDOMEX,173320.0
2018,,Jetta Nuevo,,Si,Hidalgo,140700.0
2019,,Versa,,No,EDOMEX,109900.0
2013,,Focus,,Si,Querétaro,70000.0
2022,,2008,,Si,Guanajuato,218400.0
2018,,Mazda 2,,Si,EDOMEX,114100.0
2017,,Serie 3,,Si,,193200.0
2021,,Sprinter,,Si,CDMX,350000.0
2015,,Vento,,Si,EDOMEX,74900.0
2015,,Jetta Nuevo,,Si,CDMX,99400.0
2015,,Tiida,,Si,EDOMEX,63490.0
2017,,SPORTAGE,,Si,CDMX,172900.0
2021,,Mazda 3,,No,,165900.0
2013,,COUPE,,Si,CDMX,107100.0
2016,,Patriot,,No,CDMX,128800.0
2014,,Altima,,Si,EDOMEX,102200.0
2019,,Accord,,Si,CDMX,244300.0
2012,,Tiida,,Si,CDMX,53340.0
2014,,Vento,,Si,CDMX,75600.0
2018,,Prius,,Si,CDMX,147000.0
2012,,Versa,,Si,,63770.0
2015,,Ikon,,Si,CDMX,59710.0
2016,,Jetta Nuevo,,Si,,102200.0
2019,,Camry,,Si,EDOMEX,182700.0
2012,,Focus,,Si,CDMX,56140.0
2017,,Aveo,,Si,,72800.0
2015,,Sonic,,Si,CDMX,77000.0
2017,,RIO,,No,CDMX,114100.0
2017,,Sonic,,Si,CDMX,93100.0
2012,,Beetle,,Si,Puebla,85400.0
2020,,Beat,,Si,,112700.0
2015,,Trax,,Si,Querétaro,107800.0
2018,,D20,,Si,,63700.0
2012,,Tiida,,Si,CDMX,49560.0
2020,,Trax,,Si,CDMX,168700.0
2013,,A4,,Si,CDMX,109900.0
2017,,GRAND I10,,Si,CDMX,89950.0
2019,,Swift,,Si,CDMX,121100.0
2023,,MG5,,No,CDMX,140000.0
2012,,Jetta Clasico,,Si,,75600.0
2015,,Spark,,Si,CDMX,63770.0
2022,,Ciaz,,Si,,147000.0
2019,,Encore,,Si,CDMX,192500.0
2015,,Mazda 6,,No,,107100.0
2015,,Tiida,,Si,EDOMEX,64050.0
2017,,Figo,,Si,,83230.0
2014,,Jetta Nuevo,,No,EDOMEX,103600.0
2020,,KICKS,,Si,,173600.0
2020,,FORTE,,Si,EDOMEX,137900.0
2019,,Avanza,,No,Puebla,137200.0
2022,,X2,,Si,EDOMEX,350000.0
2016,,Mirage,,Si,CDMX,70000.0
2020,,Aveo,,Si,,103110.0
2020,,Beat,,Si,CDMX,102200.0
2012,,Tiguan,,Si,CDMX,126700.0
2016,,Discovery Sport,,Si,CDMX,240800.0
,,Kwid,,No,CDMX,127400.0
2014,,Sandero,,Si,CDMX,60830.0
2019,,Vento,,Si,,101500.0
2020,,Spark,,Si,CDMX,105980.0
2016,,TUCSON,,Si,CDMX,152600.0
2015,,Spark,,Si,,55860.0
2022,,STINGER,,No,,350000.0
2017,,Vento,,Si,,91700.0
2012,,Civic,,Si,,87500.0
2017,,Cruze,,Si,Puebla,108500.0
2015,,Mazda 3,,No,CDMX,123900.0
2023,,SEI2,,Si,CDMX,148400.0
2014,,Fiesta,,Si,EDOMEX,69300.0
2018,,Logan,,Si,CDMX,88200.0
2016,,Versa,,Si,EDOMEX,81900.0
2020,,RIO,,No,EDOMEX,117600.0
2017,,Sentra,,Si,CDMX,113400.0
2012,,Jetta Clasico,,No,,66500.0
2014,,March,,Si,CDMX,77700.0
2020,,Koleos,,Si,,214900.0
2014,,Aveo,,Si,EDOMEX,53340.0
2020,,Tiguan,,Si,Hidalgo,250600.0
2018,,Mobi,,Si,CDMX,87360.0
2012,,Explorer,,Si,CDMX,116900.0
2021,,Avanza,,No,,147700.0
2018,,Civic,,No,CDMX,160300.0
2021,,Vento,,Si,,135800.0
2012,,SX4,,Si,,64400.0
2023,,Sentra,,Si,CDMX,182000.0
2018,,Cavalier,,Si,Tlaxcala,113050.0
2012,,Mustang,,Si,CDMX,128100.0
2017,,Attitude,,Si,,74900.0
2018,,Spark,,Si,Guanajuato,99750.0
2016,,Tiida,,Si,EDOMEX,68600.0
2016,,Spark,,Si,EDOMEX,75600.0
2013,,Swift,,Si,CDMX,74200.0
2015,,Cruze,,No,CDMX,74200.0
2022,,Q3,,Si,,350000.0
2018,,Yaris,,Si,,128100.0
2018,,KICKS,,Si,,147000.0
2017,,SOUL,,Si,Hidalgo,119700.0
2014,,Tsuru,,Si,,50820.0
2018,,Civic,,Si,CDMX,178500.0
2018,,Civic,,Si,CDMX,178500.0
2019,,Mazda 6,,Si,,200200.0
2015,,Sonic,,Si,CDMX,85400.0
2021,,Figo,,Si,CDMX,138950.0
2020,,Vento,,Si,Hidalgo,125300.0
2020,,Versa,,Si,CDMX,161000.0
2017,,Aveo,,No,CDMX,79800.0
2020,,Stepway,,Si,CDMX,124390.0
2017,,Sentra,,No,,116200.0
2018,,Urvan,,Si,,238000.0
2020,,Versa,,Si,EDOMEX,152600.0
2018,,Versa,,Si,CDMX,99400.0
2020,,Eco Sport,,Si,,167720.0
2016,,Spark,,Si,CDMX,58100.0
2018,,Aveo,,Si,EDOMEX,92750.0
2013,,Sienna,,Si,Guanajuato,140000.0
2015,,Cruze,,Si,EDOMEX,80500.0
2017,,March,,Si,CDMX,86380.0
2014,,Tiida,,Si,,67200.0
2014,,Fiesta,,Si,EDOMEX,72800.0
2015,,Jetta Clasico,,No,EDOMEX,84700.0
2014,,Sandero,,No,CDMX,63630.0
2015,,500,,Si,EDOMEX,125300.0
2013,,Duster,,Si,CDMX,74200.0
2014,,Tsuru,,Si,,50890.0
2013,,Escape,,Si,EDOMEX,97300.0
2018,,KICKS,,Si,CDMX,162190.0
2018,,KICKS,,Si,CDMX,162190.0
2016,,Vento,,Si,CDMX,89600.0
2012,,Odyssey,,Si,CDMX,117600.0
2018,,FORTE,,Si,CDMX,120400.0
2018,,Golf,,Si,CDMX,168700.0
2023,,Mazda 2,,Si,,172200.0
2014,,Serie 3,,Si,,154700.0
2017,,Prius,,Si,CDMX,154700.0
2017,,Sonic,,Si,EDOMEX,93100.0
2014,,Yaris,,Si,CDMX,80500.0
2018,,RIO,,Si,CDMX,130900.0
2014,,Fiesta,,No,,67900.0
2021,,Ibiza,,Si,CDMX,161700.0
2016,,Vento,,Si,CDMX,83300.0
2012,,Town,,No,CDMX,81900.0
2018,,Vento,,Si,EDOMEX,99400.0
2012,,Sienna,,Si,CDMX,119700.0
2020,,Aveo,,Si,Nuevo León,118300.0
2020,,Beat,,Si,Querétaro,98000.0
2020,,SEDONA,,Si,,255500.0
2018,,Figo,,Si,CDMX,88200.0
2023,,Aveo,,Si,CDMX,145950.0
2012,,Serie 1,,Si,EDOMEX,88200.0
2015,,Chrysler 200,,Si,EDOMEX,106400.0
2012,,Scala,,Si,CDMX,45220.0
2019,,Versa,,No,EDOMEX,111300.0
2023,,RIO,,Si,CDMX,149800.0
2013,,Sonic,,Si,CDMX,59850.0
2013,,Aveo,,Si,EDOMEX,50470.0
2023,,Mirage,,Si,CDMX,126700.0
2018,,RIO,,Si,EDOMEX,130900.0
2016,,FORTE,,Si,,113400.0
2019,,Eco Sport,,Si,EDOMEX,154980.0
2013,,Pilot,,Si,,140000.0
2017,,Versa,,Si,Morelos,88200.0
2019,,SPORTAGE,,Si,,205800.0
2013,,Corolla,,Si,,88200.0
2012,,Focus,,No,EDOMEX,56140.0
2014,,Gol,,No,CDMX,64400.0
2023,,Highlander,,No,CDMX,350000.0
2020,,Aveo,,No,,110810.0
2021,,Beat,,No,,89600.0
2021,,Camry,,Si,Puebla,287700.0
2016,,Aveo,,Si,,66500.0
2018,,TUCSON,,Si,CDMX,196000.0
2015,,Logan,,Si,CDMX,62300.0
2018,,Ibiza,,Si,CDMX,126000.0
2020,,Sentra,,Si,EDOMEX,165200.0
2015,,Versa,,Si,,79100.0
2022,,V-DRIVE,,Si,,114800.0
2013,,Aveo,,Si,CDMX,50470.0
2013,,Duster,,No,CDMX,72100.0
2014,,Jetta Nuevo,,Si,EDOMEX,99400.0
2016,,Aveo,,Si,CDMX,63700.0
2017,,Vento,,Si,CDMX,89600.0
2017,,Logan,,Si,,72100.0
2015,,Sonic,,Si,,85400.0
2014,,Serie 4,,Si,CDMX,174300.0
2013,,Scala,,Si,CDMX,53900.0
2017,,Fiesta,,Si,,94500.0
2012,,Aveo,,Si,EDOMEX,46060.0
2013,,Jetta Clasico,,No,CDMX,79100.0
2017,,Sonic,,No,EDOMEX,98700.0
2019,,F-150,,Si,Querétaro,275100.0
2013,,Toledo,,Si,,82600.0
2013,,Sonic,,No,,67900.0
2023,,Captur,,Si,Tamaulipas,241080.0
2013,,A6,,Si,EDOMEX,145600.0
2014,,Jetta Nuevo,,Si,CDMX,117600.0
2012,,Jetta Clasico,,Si,Querétaro,81900.0
2019,,Cavalier,,Si,,121800.0
2013,,Swift,,Si,EDOMEX,89600.0
2016,,Jetta Nuevo,,No,Querétaro,119000.0
2013,,Jetta Nuevo,,Si,EDOMEX,94500.0
2017,,Fiesta,,Si,CDMX,153300.0
2015,,Matiz,,Si,Guanajuato,43190.0
2012,,Town,,No,,105000.0
2014,,Mazda 3,,Si,CDMX,114800.0
2013,,Fiesta,,Si,CDMX,67200.0
2018,,Serie 3,,Si,,231700.0
2013,,MINI,,No,CDMX,98700.0
2014,,Jetta Nuevo,,Si,EDOMEX,99400.0
2014,,Versa,,Si,EDOMEX,77700.0
2021,,Vento,,No,CDMX,135800.0
2017,,Clase C,,Si,CDMX,235900.0
2019,,Figo,,Si,,99610.0
2014,,Spark,,No,,50330.0
2017,,FIT,,Si,CDMX,112700.0
2015,,CR-V,,Si,Tlaxcala,141400.0
2012,,Town,,Si,EDOMEX,91700.0
2012,,Odyssey,,Si,EDOMEX,142800.0
2015,,CR-V,,Si,EDOMEX,164500.0
2018,,Hilux,,Si,EDOMEX,195300.0
2017,,RIO,,Si,CDMX,104300.0
2015,,CC,,Si,CDMX,125300.0
2018,,Aveo,,Si,CDMX,89950.0
2012,,Aveo,,Si,CDMX,51730.0
2021,,Sentra,,Si,CDMX,176400.0
2016,,Compass,,Si,,146300.0
2013,,Duster,,Si,CDMX,76300.0
2013,,Spark,,Si,CDMX,45500.0
2013,,Avanza,,No,CDMX,85400.0
2017,,Versa,,Si,,96600.0
2018,,GRAND I10,,Si,EDOMEX,85890.0
2018,,Lobo,,Si,CDMX,350000.0
2020,,March,,Si,CDMX,83370.0
2016,,Equinox,,Si,CDMX,149800.0
2013,,Ibiza,,No,EDOMEX,79100.0
2012,,Spark,,Si,CDMX,48580.0
2016,,Mazda 3,,Si,CDMX,134400.0
2021,,GRAND I10,,Si,CDMX,104020.0
2017,,Vento,,Si,EDOMEX,105000.0
2019,,BRV,,Si,EDOMEX,161700.0
2012,,Cruze,,Si,,57400.0
2019,,GRAND I10,,Si,,115500.0
2019,,Jetta Nuevo,,No,EDOMEX,151900.0
2020,,Expedition,,Si,CDMX,350000.0
2013,,Jetta Clasico,,Si,CDMX,72800.0
2016,,Jetta Nuevo,,Si,,102200.0
2019,,Aveo,,Si,,107100.0
2017,,CRETA,,Si,,137200.0
2015,,Journey,,No,CDMX,137900.0
2015,,Versa,,Si,CDMX,82600.0
2019,,Vitara,,No,CDMX,172900.0
2020,,Versa,,No,CDMX,135800.0
2020,,HR-V,,Si,CDMX,199200.0
2013,,CR-V,,Si,CDMX,126700.0
2018,,X Trail,,Si,Nuevo León,216300.0
2019,,Polo,,Si,EDOMEX,112000.0
2020,,Aveo,,No,,126490.0
2019,,Sentra,,Si,EDOMEX,151900.0
2017,,Prius,,No,CDMX,170800.0
2019,,Beat,,Si,CDMX,88800.0
2018,,RDX,,Si,,238700.0
2017,,Transporter,,Si,EDOMEX,141400.0
2019,,Escape,,No,CDMX,202300.0
2018,,X4,,Si,CDMX,314300.0
2016,,Jetta Nuevo,,Si,EDOMEX,124600.0
2021,,SPORTAGE,,No,CDMX,203700.0
2021,,SPORTAGE,,No,CDMX,203700.0
2016,,SPORTAGE,,Si,CDMX,136500.0
2017,,Mazda 3,,Si,,151200.0
2015,,Fiesta,,Si,CDMX,80500.0
2020,,Versa,,Si,EDOMEX,135800.0
2020,,Aveo,,Si,,118580.0
2017,,Sandero,,No,CDMX,72100.0
2014,,Explorer,,Si,CDMX,167300.0
2020,,Duster,,Si,CDMX,119000.0
2023,,Bronco,,No,,350000.0
2017,,SORENTO,,Si,,184100.0
2016,,Aveo,,Si,,73500.0
2016,,Edge,,Si,CDMX,189700.0
2015,,Sentra,,Si,,93100.0
2018,,Versa,,Si,CDMX,93100.0
2012,,i10,,Si,EDOMEX,38290.0
2023,,RIO,,Si,CDMX,172900.0
2013,,Edge,,Si,,110600.0
2020,,CRETA,,Si,CDMX,170030.0
2012,,S40,,No,CDMX,78400.0
2018,,RIO,,Si,CDMX,119700.0
2013,,Uno,,Si,EDOMEX,53060.0
2017,,Vento,,No,EDOMEX,92400.0
2013,,Aveo,,No,Morelos,57680.0
2022,,911,,Si,CDMX,350000.0
2016,,Versa,,Si,EDOMEX,83300.0
2017,,Attitude,,Si,CDMX,79800.0
2018,,Vento,,Si,,115500.0
2016,,Aveo,,Si,CDMX,66500.0
2019,,Expert,,Si,EDOMEX,183400.0
2017,,Avanza,,Si,,122500.0
2014,,F-350,,No,EDOMEX,194600.0
2022,,FORTE,,Si,CDMX,185500.0
2019,,Versa,,No,,111300.0
2022,,Vento,,Si,,130900.0
2018,,Versa,,Si,CDMX,100100.0
2021,,Onix,,Si,CDMX,126700.0
2012,,Chevy,,Si,CDMX,36050.0
2012,,Chevy,,Si,CDMX,38360.0
2016,,MINI S,,Si,CDMX,150500.0
2012,,Versa,,Si,EDOMEX,61250.0
2014,,Corolla,,Si,,92400.0
2017,,Sentra,,Si,,117600.0
2012,,Jetta Nuevo,,No,,85400.0
2013,,MINI,,Si,EDOMEX,109200.0
2013,,March,,Si,EDOMEX,67200.0
2020,,Eco Sport,,Si,CDMX,193970.0
2022,,HR-V,,No,,249200.0
2020,,Aveo,,Si,CDMX,110390.0
2014,,Passat,,Si,Veracruz,95200.0
2014,,Accord,,Si,,116200.0
2015,,Passat,,Si,CDMX,105700.0
2016,,FORTE,,No,,123200.0
2016,,Tiida,,Si,CDMX,77700.0
2021,,Yaris,,Si,CDMX,147000.0
2018,,Logan,,No,,94500.0
2016,,Versa,,Si,CDMX,93100.0
2018,,March,,Si,,85400.0
2015,,Pathfinder,,Si,EDOMEX,179200.0
2017,,Spark,,Si,CDMX,58240.0
2019,,Encore,,Si,EDOMEX,191100.0
2013,,Civic,,Si,EDOMEX,98700.0
2013,,Civic,,Si,EDOMEX,98700.0
2014,,Odyssey,,Si,CDMX,183400.0
2016,,Figo,,Si,CDMX,84000.0
2018,,Pathfinder,,Si,,252700.0
2018,,City,,No,CDMX,128100.0
2017,,Tiguan,,Si,,146300.0
2015,,CR-V,,Si,,167300.0
2017,,Versa,,Si,,90300.0
2016,,Duster,,Si,EDOMEX,99400.0
2019,,Beat,,Si,Puebla,90300.0
2018,,Attitude,,Si,,89600.0
2014,,Q5,,Si,,175000.0
2021,,V-DRIVE,,Si,EDOMEX,107100.0
2017,,Aveo,,Si,,70700.0
2012,,Versa,,Si,CDMX,61810.0
2014,,Tiguan,,No,EDOMEX,114100.0
2017,,Versa,,Si,EDOMEX,97300.0
2019,,Sentra,,No,CDMX,135100.0
2017,,Logan,,Si,CDMX,74900.0
2018,,Mobi,,No,,76160.0
2017,,Sonic,,Si,CDMX,96600.0
2022,,FORTE,,Si,CDMX,263200.0
2022,,Journey,,Si,CDMX,268800.0
2017,,Neon,,Si,,100450.0
2023,,March,,Si,EDOMEX,147630.0
2017,,Versa,,Si,,90300.0
2014,,Jetta Clasico,,Si,,80500.0
2013,,Fiesta,,No,CDMX,61200.0
2020,,Vento,,Si,,121100.0
2015,,Lobo,,No,,249200.0
2016,,Spark,,Si,CDMX,58520.0
2017,,Yaris,,Si,CDMX,98700.0
2021,,Versa,,No,,153300.0
2014,,Cruze,,Si,CDMX,78400.0
2013,,March,,Si,EDOMEX,62510.0
2018,,Vento,,Si,,109900.0
2015,,Polo,,Si,,83300.0
2012,,Journey,,Si,,89600.0
2018,,Vento,,Si,,108500.0
2015,,Sonic,,Si,Morelos,86800.0
2014,,Versa,,Si,CDMX,74200.0
2015,,Eco Sport,,Si,CDMX,112700.0
2018,,RIO,,Si,CDMX,130900.0
2016,,Figo,,Si,,79100.0
2012,,Sequoia,,Si,EDOMEX,190400.0
2016,,FORTE,,Si,CDMX,123200.0
2023,,Creta Grand,,Si,CDMX,273000.0
2018,,City,,Si,CDMX,127400.0
2016,,Eco Sport,,Si,,121800.0
2019,,Vento,,Si,CDMX,115500.0
2019,,Aveo,,Si,,101290.0
2017,,Altima,,Si,EDOMEX,137200.0
2014,,Journey,,Si,CDMX,108500.0
2013,,March,,No,CDMX,73220.0
2018,,Gol,,Si,CDMX,90300.0
2014,,Fiesta,,Si,EDOMEX,72100.0
2013,,Jetta Clasico,,Si,CDMX,70700.0
2019,,Frontier,,Si,EDOMEX,221200.0
2021,,T-Cross,,Si,Morelos,196700.0
2016,,City,,Si,CDMX,106400.0
2013,,Sentra,,Si,EDOMEX,86100.0
2023,,Attitude,,Si,CDMX,141400.0
2012,,Fiesta,,Si,CDMX,58100.0
2021,,Onix,,Si,CDMX,152600.0
2012,,Ikon,,Si,CDMX,49630.0
2018,,Q2,,Si,CDMX,203700.0
2017,,Mirage,,Si,CDMX,88900.0
2017,,Mobi,,Si,EDOMEX,74550.0
2017,,Sonic,,No,CDMX,107100.0
2013,,Aveo,,Si,EDOMEX,50400.0
2012,,XC60,,Si,,102200.0
2016,,March,,Si,CDMX,95200.0
2018,,Ibiza,,Si,EDOMEX,142800.0
2013,,A4,,Si,CDMX,123200.0
2018,,Vento,,No,EDOMEX,99400.0
2014,,Kangoo Express,,Si,,72100.0
2018,,Cavalier,,Si,EDOMEX,121100.0
2020,,Beat,,Si,CDMX,110600.0
2023,,RIO,,No,EDOMEX,143500.0
2016,,Jetta Nuevo,,Si,,102900.0
2015,,Civic,,Si,CDMX,117600.0
2019,,Sentra,,Si,CDMX,142100.0
2019,,Aveo,,Si,Hidalgo,101500.0
2018,,GRAND I10,,Si,EDOMEX,108990.0
2014,,Swift,,Si,CDMX,79100.0
2021,,FORTE,,Si,,161000.0
2015,,X3,,Si,CDMX,181300.0
2016,,Spark,,Si,CDMX,50470.0
2014,,Fiesta,,Si,CDMX,73500.0
2014,,Accord,,Si,CDMX,111300.0
2014,,Town,,Si,CDMX,100800.0
2014,,Civic,,Si,EDOMEX,105000.0
2019,,Pathfinder,,Si,CDMX,317100.0
2015,,Logan,,Si,,59220.0
2013,,Captiva,,Si,CDMX,93100.0
2019,,Versa,,Si,EDOMEX,112000.0
2013,,Trax,,Si,,93800.0
2016,,Fluence,,Si,CDMX,90300.0
2016,,Sonic,,Si,CDMX,84700.0
2021,,Versa,,Si,,145600.0
2013,,Passat,,Si,EDOMEX,105700.0
2015,,Sienna,,Si,CDMX,236000.0
2023,,Groove,,Si,CDMX,191800.0
2017,,Versa,,Si,Hidalgo,107100.0
2019,,Figo,,Si,EDOMEX,115150.0
2014,,Versa,,Si,,74200.0
2016,,Sonic,,Si,CDMX,86100.0
2018,,City,,Si,EDOMEX,135100.0
2018,,Spark,,Si,CDMX,99960.0
2019,,Versa,,No,Querétaro,102900.0
2012,,Versa,,Si,CDMX,61810.0
2023,,HR-V,,Si,,296800.0
2016,,Vento,,Si,,90300.0
2012,,Traverse,,No,,107100.0
2012,,Koleos,,Si,CDMX,83300.0
2021,,J7,,Si,CDMX,142800.0
2017,,March,,Si,CDMX,86380.0
2012,,Compass,,Si,CDMX,93100.0
2016,,Avanza,,Si,,105000.0
2018,,Vento,,Si,EDOMEX,99400.0
2016,,Aveo,,Si,CDMX,72100.0
2013,,Evoque,,Si,CDMX,184100.0
2015,,FIT,,Si,,102900.0
2017,,SPORTAGE,,Si,CDMX,194600.0
2015,,Tiida,,Si,CDMX,64050.0
,,3008,,Si,CDMX,350000.0
2013,,Trax,,Si,CDMX,104300.0
2016,,GIULIETTA,,Si,EDOMEX,142100.0
2019,,Renegade,,Si,CDMX,180600.0
2023,,Taigun,,Si,EDOMEX,214900.0
2015,,Trax,,Si,CDMX,126700.0
2013,,Focus,,Si,CDMX,86100.0
2016,,Vento,,Si,EDOMEX,87500.0
2017,,Sentra,,Si,Querétaro,121100.0
2013,,Avenger,,Si,CDMX,63700.0
2014,,FIT,,Si,,83300.0
2020,,Eco Sport,,Si,EDOMEX,162400.0
2014,,Sonic,,No,Querétaro,68600.0
2018,,Mazda 3,,Si,Querétaro,139300.0
2016,,Tiida,,Si,EDOMEX,67200.0
2020,,Beat,,Si,EDOMEX,101500.0
2018,,Sentra,,Si,Hidalgo,119000.0
2013,,Versa,,Si,CDMX,71400.0
2012,,Avanza,,Si,CDMX,84000.0
2017,,Spark,,Si,,66220.0
2015,,Jetta Nuevo,,No,,126000.0
2023,,ZS,,No,,231700.0
2016,,CR-V,,Si,CDMX,186200.0
2017,,Sentra,,No,CDMX,114100.0
2018,,Versa,,Si,CDMX,100100.0
2018,,Vitara,,Si,EDOMEX,154700.0
2017,,TUCSON,,Si,CDMX,177800.0
2021,,MG5,,Si,,130200.0
2018,,Toledo,,Si,EDOMEX,111300.0
2017,,Vento,,Si,EDOMEX,92400.0
2015,,Aveo,,Si,EDOMEX,58170.0
2012,,Focus,,Si,CDMX,60900.0
2018,,Aveo,,Si,CDMX,98280.0
2021,,Vento,,Si,CDMX,136500.0
2020,,Vento,,No,CDMX,103600.0
2015,,Fiesta,,Si,,80500.0
2022,,MG5,,Si,CDMX,138600.0
2017,,CRETA,,No,,135800.0
2022,,Vento,,No,,130900.0
2017,,S-Cross,,Si,EDOMEX,121100.0
2018,,Clase GLC,,Si,EDOMEX,350000.0
2013,,Armada,,Si,CDMX,130200.0
2017,,TUCSON,,Si,CDMX,183400.0
2016,,Versa,,No,CDMX,86100.0
2016,,Beetle,,No,CDMX,136500.0
2019,,Pick Up,,No,CDMX,170100.0
2017,,Trax,,Si,EDOMEX,126700.0
2019,,Avanza,,Si,CDMX,142800.0
2016,,FORTE,,Si,CDMX,114800.0
2022,,ZS,,No,CDMX,156800.0
2015,,Versa,,Si,EDOMEX,79800.0
2019,,Hiace,,Si,CDMX,249200.0
2015,,Kangoo Express,,Si,EDOMEX,76300.0
2017,,Vento,,Si,EDOMEX,92400.0
2012,,Acadia,,Si,,121100.0
2020,,V-DRIVE,,Si,,105700.0
2020,,Aveo,,Si,CDMX,103460.0
2015,,Verano,,Si,,98700.0
2018,,Gol,,Si,Morelos,87500.0
2017,,Sentra,,Si,CDMX,121800.0
2016,,Versa,,No,,88200.0
2017,,Sentra,,No,,114100.0
2012,,Routan,,Si,,86800.0
2019,,208,,Si,CDMX,122500.0
2013,,Jetta Nuevo,,Si,EDOMEX,107100.0
2021,,Vento,,Si,,134400.0
2023,,Journey,,Si,CDMX,324800.0
2017,,Trax,,Si,EDOMEX,147000.0
2015,,Cruze,,No,CDMX,79100.0
2012,,Aveo,,Si,Guerrero,46690.0
2021,,Stepway,,No,EDOMEX,139790.0
2017,,Tiida,,Si,EDOMEX,77700.0
2016,,Trax,,Si,EDOMEX,121100.0
2015,,Jetta Nuevo,,No,,116200.0
Antes del 2010,,Avenger,,Si,CDMX,57400.0
2014,,Versa,,Si,CDMX,78400.0
2013,,Tsuru,,Si,,47740.0
2018,,City,,Si,CDMX,135100.0
2012,,Chevy,,Si,CDMX,40600.0
2016,,Versa,,Si,CDMX,88200.0
2018,,Vento,,Si,CDMX,109900.0
2018,,Versa,,Si,Querétaro,93100.0
2015,,March,,Si,EDOMEX,69370.0
2018,,Sienna,,Si,CDMX,269500.0
2017,,Sentra,,Si,CDMX,117600.0
2017,,Spark,,Si,CDMX,58310.0
2013,,Versa,,Si,CDMX,68110.0
2015,,Sonic,,Si,CDMX,76300.0
2018,,Aveo,,Si,EDOMEX,86030.0
2015,,Sonic,,No,CDMX,86800.0
2016,,Fusion,,Si,CDMX,119700.0
2018,,SOUL,,Si,CDMX,160300.0
2015,,MINI,,Si,Guanajuato,142100.0
2017,,TLX,,Si,,182000.0
,,F-250,,Si,,57120.0
2018,,SPORTAGE,,Si,CDMX,177100.0
2015,,March,,Si,CDMX,67900.0
2017,,Yaris,,Si,EDOMEX,100100.0
2021,,Corolla,,Si,EDOMEX,214900.0
2014,,Sandero,,Si,CDMX,61390.0
2018,,Stepway,,Si,EDOMEX,108360.0
2013,,Lacrosse,,No,CDMX,105000.0
2017,,X4,,Si,CDMX,289800.0
2021,,IONIQ,,No,,249200.0
2017,,Versa,,No,EDOMEX,88200.0
2023,,GT,,Si,,215600.0
